N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+44,-0.9001926,4,-1.80038519,-37.55363298,0.0004307326,7.825,7.007,7.007,-0.0073452508077025,-1.8003852,-1.815075701615405,-2.7005778,-38.90587636596447,-37.553632990000004,0.0
2mer-0+55,0.07641047,2,0.07641047,-37.47722251,0.0004085514,7.36,7.132,7.132,-0.0056622843258082,0.07641047,0.07074818567419179,0.22923140999999997,-38.835128180290276,-37.477222520000005,0.0
2mer-0+45,0.1423927,4,0.2847854,-37.19243711,0.0003823113,7.825,7.291,7.291,-0.0076600243337452,0.2847854,0.2694653513325096,0.4271781,-38.56566282895777,-37.19243712000001,0.0
2mer-0+59,0.06963012,2,0.06963012,-37.12280698,0.0003747401,8.25,7.34,7.34,-0.0078123142011463,0.06963012,0.0618178057988537,0.20889036,-38.50384502315892,-37.12280700000001,0.0
2mer-0+73,0.41066514,1,0.20533257,-36.91747441,0.0003649593,8.206,7.405,7.405,-0.0061537306755781,0.20533257,0.20225570466221093,1.23199542,-38.3015893184967,-36.917474430000006,0.0
2mer-0+54,-0.50536081,2,-0.50536081,-37.42283522,0.0003589442,7.82,7.446,7.446,-0.0048076007515192,-0.50536081,-0.5101684107515192,-1.51608243,-38.81175772924822,-37.422835240000005,0.0
2mer-0+57,0.13462665,4,0.2692533,-37.15358192,0.0003368618,8.99,7.605,7.605,-0.0045084557496011,0.2692533,0.2602363885007978,0.40387995,-38.55152134074742,-37.15358194,0.0
2mer-0+77,0.40195255,1,0.20097628,-36.95260564,0.0003328696,8.285,7.636,7.636,-0.0065716383978724,0.200976275,0.1976904558010638,1.20585765,-38.353830884946355,-36.952605665,0.0
2mer-0+56,-0.5861228,2,-0.5861228,-37.53872845,0.0003325178,8.286,7.638,7.638,-0.0046374415978789,-0.5861228,-0.590760241597879,-1.7583684000000002,-38.94459112654423,-37.538728465,0.0
2mer-0+52,0.06408452,2,0.06408452,-37.47464392,0.0003161852,8.337,7.768,7.768,-0.0030835617799311,0.06408452,0.06100095822006891,0.19225356000000002,-38.88359016832416,-37.474643945,0.0
2mer-0+89,0.37173294,1,0.18586647,-37.28877746,0.0003160106,8.993,7.769,7.769,-0.0053595304489135,0.18586647,0.18318670477554325,1.11519882,-38.70040346354862,-37.288777474999996,0.0
2mer-0+64,-0.13598014,2,-0.13598014,-37.4247576,0.0003160106,9.033,7.769,7.769,-0.0037459065206348,-0.13598014,-0.1397260465206348,-0.40794041999999997,-38.840129510069254,-37.424757615,0.0
2mer-0+82,-0.27452543,4,-0.54905085,-37.97380845,0.0002914261,8.593,7.982,7.982,-0.0016897969180718,-0.54905086,-0.5524304538361436,-0.8235762900000001,-39.3925599639054,-37.973808475,0.0
2mer-0+67,-0.44095871,4,-0.88191743,-38.85572588,0.0002839308,8.656,8.051,8.051,0.0,-0.88191742,-0.88191742,-1.32287613,-40.2744773839054,-38.855725895,0.0
2mer-0+68,0.44348243,1,0.22174121,-38.63398467,0.0002833353,8.38,8.057,8.057,0.0,0.221741215,0.221741215,1.33044729,-40.0527361689054,-38.63398468,0.0
2mer-0+72,-0.41310328,2,-0.41310328,-39.04708795,0.000281775,8.681,8.072,8.072,0.0,-0.41310328,-0.41310328,-1.23930984,-40.4658394489054,-39.04708796,0.0
2mer-0+69,0.35951932,1,0.17975966,-38.86732829,0.0002815522,8.681,8.074,8.074,0.0,0.17975966,0.17975966,1.07855796,-40.2860797889054,-38.8673283,0.0
2mer-0+76,0.02008067,4,0.04016135,-38.82716694,0.0002520364,8.656,8.377,8.377,0.0,0.04016134,0.04016134,0.06024201,-40.2459184489054,-38.82716696,0.0
2mer-0+100,0.00555016,2,0.00555016,-38.82161678,0.0002412137,9.379,8.501,8.501,0.0,0.00555016,0.00555016,0.016650480000000002,-40.2403682889054,-38.8216168,0.0
