N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+276,-0.11145655,2,-0.11145655,-39.54819891,7.583006e-05,13.314,12.502,12.502,0.0,-0.11145655,-0.11145655,-0.33436965,-40.21789099326812,-39.548198854999974,0.0
2mer-0+258,0.03113721,1,0.0155686,-39.53263031,7.568929e-05,13.315,12.51,12.51,0.0,0.015568605,0.015568605,0.09341163,-40.20232238826812,-39.532630249999976,0.0
2mer-0+263,0.01241271,2,0.01241271,-39.5202176,7.50191e-05,14.021,12.547,12.547,0.0,0.01241271,0.01241271,0.03723813,-40.18990967826812,-39.520217539999976,0.0
2mer-0+305,0.06724817,2,0.06724817,-39.45296943,7.470258e-05,13.745,12.565,12.565,0.0,0.06724817,0.06724817,0.20174451,-40.12266150826812,-39.45296936999998,0.0
2mer-0+320,0.08454077,2,0.08454077,-39.36842866,7.403197e-05,13.746,12.603,12.603,0.0,0.08454077,0.08454077,0.25362231,-40.03812073826813,-39.36842859999998,0.0
2mer-0+336,-0.07891694,1,-0.03945847,-39.40788713,7.308967e-05,13.065,12.657,12.657,0.0,-0.03945847,-0.03945847,-0.23675082000000003,-40.077579208268126,-39.40788706999998,0.0
2mer-0+259,-0.03445018,2,-0.03445018,-39.44233731,7.275654e-05,13.102,12.676,12.676,0.0,-0.03445018,-0.03445018,-0.10335053999999999,-40.11202938826813,-39.44233724999998,0.0
2mer-0+307,0.04899897,2,0.04899897,-39.39333834,7.252593e-05,13.536,12.689,12.689,0.0,0.04899897,0.04899897,0.14699691,-40.06303041826813,-39.39333827999998,0.0
2mer-0+268,0.04908903,2,0.04908903,-39.34424931,7.249863e-05,13.589,12.691,12.691,0.0,0.04908903,0.04908903,0.14726709,-40.01394138826813,-39.34424924999998,0.0
2mer-0+266,0.05707996,4,0.11415991,-39.2300894,7.215673e-05,13.022,12.711,12.711,0.0,0.11415992,0.11415992,0.17123988,-39.89978146826813,-39.230089329999984,0.0
2mer-0+340,0.0918794,2,0.0918794,-39.13820999,7.150032e-05,13.454,12.75,12.75,0.0,0.0918794,0.0918794,0.2756382,-39.80790206826813,-39.13820992999998,0.0
2mer-0+250,0.07750458,4,0.15500917,-38.98320083,7.13745e-05,13.587,12.757,12.757,0.0,0.15500916,0.15500916,0.23251374000000002,-39.65289290826813,-38.98320076999998,0.0
2mer-0+321,0.05917417,2,0.05917417,-38.92402666,7.094574e-05,14.229,12.783,12.783,0.0,0.05917417,0.05917417,0.17752251,-39.59371873826813,-38.92402659999998,0.0
2mer-0+251,-0.04106317,4,-0.08212633,-39.00615299,6.998857e-05,13.545,12.841,12.841,0.0,-0.08212634,-0.08212634,-0.12318951,-39.67584507826813,-39.006152939999986,0.0
2mer-0+314,0.08066201,2,0.08066201,-38.92549098,6.902985e-05,14.468,12.9,12.9,0.0,0.08066201,0.08066201,0.24198603000000002,-39.595183068268135,-38.92549092999999,0.0
2mer-0+313,0.03828232,4,0.07656464,-38.84892635,6.885738e-05,13.966,12.911,12.911,0.0,0.07656464,0.07656464,0.11484696,-39.518618428268134,-38.84892628999999,0.0
2mer-0+312,0.02465745,4,0.04931491,-38.79961144,6.885738e-05,13.966,12.911,12.911,0.0,0.0493149,0.0493149,0.07397235,-39.469303528268135,-38.79961138999999,0.0
2mer-0+288,-0.1242682,2,-0.1242682,-38.92387963,6.804239e-05,13.563,12.962,12.962,0.0,-0.1242682,-0.1242682,-0.3728046,-39.59357172826814,-38.92387958999999,0.0
2mer-0+278,0.06728647,2,0.06728647,-38.85659316,6.70397e-05,13.824,13.026,13.026,0.0,0.06728647,0.06728647,0.20185941000000002,-39.52628525826814,-38.85659311999999,0.0
2mer-0+286,-0.0194503,2,-0.0194503,-38.87604346,6.698537e-05,13.823,13.03,13.03,0.0,-0.0194503,-0.0194503,-0.0583509,-39.54573555826814,-38.876043419999995,0.0
2mer-0+284,-0.03096213,4,-0.06192425,-38.93796771,6.553076e-05,14.293,13.126,13.126,0.0,-0.06192426,-0.06192426,-0.09288639,-39.60765981826814,-38.93796767999999,0.0
2mer-0+277,-0.08476581,4,-0.16953163,-39.10749934,6.499672e-05,14.044,13.161,13.161,0.0,-0.16953162,-0.16953162,-0.25429743,-39.77719143826814,-39.10749929999999,0.0
2mer-0+280,-0.00233823,4,-0.00467647,-39.11217581,6.499672e-05,14.044,13.161,13.161,0.0,-0.00467646,-0.00467646,-0.0070146900000000005,-39.78186789826814,-39.11217575999999,0.0
2mer-0+353,-0.01771375,1,-0.00885687,-39.12103268,6.443877e-05,14.239,13.199,13.199,0.0,-0.008856875,-0.008856875,-0.05314125,-39.79072477326814,-39.12103263499999,0.0
2mer-0+325,-0.05780163,2,-0.05780163,-39.17883431,6.443877e-05,14.265,13.199,13.199,0.0,-0.05780163,-0.05780163,-0.17340489,-39.84852640326814,-39.17883426499999,0.0
2mer-0+339,-0.05003148,2,-0.05003148,-39.22886579,6.386829e-05,14.044,13.239,13.239,0.0,-0.05003148,-0.05003148,-0.15009444,-39.89855788326814,-39.22886574499999,0.0
2mer-0+349,-0.05232239,1,-0.02616119,-39.25502699,6.386807e-05,14.044,13.239,13.239,0.0,-0.026161195,-0.026161195,-0.15696717000000002,-39.92471907826814,-39.25502693999999,0.0
2mer-0+354,-0.09005604,2,-0.09005604,-39.34508303,6.310477e-05,14.059,13.292,13.292,0.0,-0.09005604,-0.09005604,-0.27016812,-40.01477511826814,-39.345082979999994,0.0
2mer-0+332,0.00449775,4,0.0089955,-39.33608752,6.14934e-05,14.941,13.407,13.407,0.0,0.0089955,0.0089955,0.01349325,-40.00577961826814,-39.336087479999996,0.0
2mer-0+303,-0.02297239,4,-0.04594477,-39.3820323,6.099128e-05,14.082,13.443,13.443,0.0,-0.04594478,-0.04594478,-0.06891717,-40.05172439826814,-39.382032259999995,0.0
2mer-0+317,-0.04315373,2,-0.04315373,-39.42518602,6.002448e-05,14.305,13.515,13.515,0.0,-0.04315373,-0.04315373,-0.12946119,-40.09487812826814,-39.425185989999996,0.0
2mer-0+292,-0.07366589,4,-0.14733177,-39.57251779,5.983227e-05,14.267,13.53,13.53,0.0,-0.14733178,-0.14733178,-0.22099766999999998,-40.242209908268144,-39.57251777,0.0
2mer-0+293,-0.00754642,4,-0.01509284,-39.58761063,5.983227e-05,14.267,13.53,13.53,0.0,-0.01509284,-0.01509284,-0.02263926,-40.257302748268145,-39.58761061,0.0
2mer-0+299,0.08714641,2,0.08714641,-39.50046422,5.789445e-05,13.902,13.679,13.679,0.0,0.08714641,0.08714641,0.26143922999999997,-40.17015633826814,-39.500464199999996,0.0
2mer-0+308,0.06677119,2,0.06677119,-39.43369304,5.784701e-05,13.901,13.683,13.683,0.0,0.06677119,0.06677119,0.20031357,-40.103385148268146,-39.43369301,0.0
2mer-0+356,0.02109015,2,0.02109015,-39.41260289,5.741511e-05,14.542,13.717,13.717,0.0,0.02109015,0.02109015,0.06327044999999999,-40.08229499826815,-39.41260286,0.0
2mer-0+328,0.04048772,4,0.08097545,-39.33162744,5.709767e-05,14.082,13.742,13.742,0.0,0.08097544,0.08097544,0.12146315999999999,-40.00131955826814,-39.33162742,0.0
2mer-0+347,0.02769995,4,0.05539991,-39.27622754,5.592618e-05,14.478,13.838,13.838,0.0,0.0553999,0.0553999,0.08309985,-39.945919658268146,-39.27622752,0.0
2mer-0+346,-0.0570972,4,-0.1141944,-39.39042193,5.592618e-05,14.478,13.838,13.838,0.0,-0.1141944,-0.1141944,-0.1712916,-40.06011405826815,-39.39042192,0.0
2mer-0+348,-0.05492038,2,-0.05492038,-39.44534231,5.572401e-05,14.315,13.854,13.854,0.0,-0.05492038,-0.05492038,-0.16476114,-40.11503443826815,-39.4453423,0.0
2mer-0+428,0.03216616,1,0.01608308,-39.42925923,5.461682e-05,14.537,13.947,13.947,0.0,0.01608308,0.01608308,0.09649848,-40.098951358268145,-39.42925922,0.0
2mer-0+335,-0.05895023,2,-0.05895023,-39.48820946,5.457353e-05,14.538,13.951,13.951,0.0,-0.05895023,-0.05895023,-0.17685069,-40.157901588268146,-39.48820945,0.0
2mer-0+410,0.0318977,1,0.01594885,-39.47226061,5.415143e-05,14.752,13.987,13.987,0.0,0.01594885,0.01594885,0.0956931,-40.141952738268145,-39.4722606,0.0
2mer-0+373,-0.08064174,2,-0.08064174,-39.55290235,5.41511e-05,14.752,13.987,13.987,0.0,-0.08064174,-0.08064174,-0.24192522,-40.22259447826814,-39.552902339999996,0.0
2mer-0+338,0.01495175,2,0.01495175,-39.5379506,5.402133e-05,14.098,13.998,13.998,0.0,0.01495175,0.01495175,0.04485525,-40.20764272826814,-39.537950589999994,0.0
2mer-0+390,0.00684244,4,0.01368488,-39.52426572,5.278555e-05,15.154,14.107,14.107,0.0,0.01368488,0.01368488,0.02052732,-40.19395784826814,-39.524265709999995,0.0
2mer-0+368,-0.06898128,4,-0.13796256,-39.66222828,5.266387e-05,14.989,14.118,14.118,0.0,-0.13796256,-0.13796256,-0.20694384000000002,-40.33192040826814,-39.66222826999999,0.0
2mer-0+359,-0.02325643,4,-0.04651286,-39.70874113,5.214659e-05,14.541,14.164,14.164,0.0,-0.04651286,-0.04651286,-0.06976929000000001,-40.37843326826814,-39.70874112999999,0.0
2mer-0+418,-0.02700352,2,-0.02700352,-39.73574465,5.200831e-05,14.962,14.177,14.177,0.0,-0.02700352,-0.02700352,-0.08101056,-40.40543678826814,-39.735744649999994,0.0
2mer-0+363,0.02486668,2,0.02486668,-39.71087798,5.196088e-05,14.986,14.181,14.181,0.0,0.02486668,0.02486668,0.07460003999999999,-40.38057010826814,-39.71087796999999,0.0
2mer-0+371,0.03701774,4,0.07403549,-39.63684249,5.195286e-05,15.415,14.182,14.182,0.0,0.07403548,0.07403548,0.11105322000000001,-40.30653462826814,-39.63684248999999,0.0
2mer-0+350,0.05899856,2,0.05899856,-39.57784393,5.12754e-05,14.38,14.244,14.244,0.0,0.05899856,0.05899856,0.17699568,-40.24753606826814,-39.57784392999999,0.0
2mer-0+369,-0.00966504,4,-0.01933008,-39.59717401,5.109369e-05,14.989,14.261,14.261,0.0,-0.01933008,-0.01933008,-0.02899512,-40.26686614826814,-39.597174009999996,0.0
2mer-0+379,-0.01189651,1,-0.00594825,-39.60312227,5.078541e-05,14.34,14.29,14.29,0.0,-0.005948255,-0.005948255,-0.035689530000000004,-40.27281440326814,-39.603122264999996,0.0
2mer-0+391,-0.02478436,2,-0.02478436,-39.62790663,5.016052e-05,15.01,14.349,14.349,0.0,-0.02478436,-0.02478436,-0.07435307999999999,-40.29759876326814,-39.627906624999994,0.0
2mer-0+461,0.04638077,2,0.04638077,-39.58152586,4.958704e-05,15.152,14.404,14.404,0.0,0.04638077,0.04638077,0.13914231,-40.25121799326814,-39.581525854999995,0.0
2mer-0+362,0.0214816,4,0.0429632,-39.53856266,4.936008e-05,15.64,14.426,14.426,0.0,0.0429632,0.0429632,0.0644448,-40.20825479326814,-39.53856265499999,0.0
2mer-0+380,0.03884721,2,0.03884721,-39.49971545,4.91939e-05,15.223,14.442,14.442,0.0,0.03884721,0.03884721,0.11654163000000001,-40.16940758326814,-39.49971544499999,0.0
2mer-0+421,0.00534106,2,0.00534106,-39.49437439,4.893646e-05,14.72,14.467,14.467,0.0,0.00534106,0.00534106,0.016023179999999998,-40.16406652326814,-39.49437438499999,0.0
2mer-0+376,-0.01773307,2,-0.01773307,-39.51210746,4.832727e-05,15.441,14.528,14.528,0.0,-0.01773307,-0.01773307,-0.05319921,-40.18179959326814,-39.51210745499999,0.0
2mer-0+393,0.07880803,2,0.07880803,-39.43329943,4.818269e-05,14.617,14.542,14.542,0.0,0.07880803,0.07880803,0.23642409,-40.10299156326814,-39.433299424999994,0.0
2mer-0+443,-0.03446308,2,-0.03446308,-39.46776251,4.759658e-05,15.393,14.602,14.602,0.0,-0.03446308,-0.03446308,-0.10338924,-40.13745464326814,-39.467762504999996,0.0
2mer-0+422,0.01363753,2,0.01363753,-39.45412499,4.758987e-05,15.427,14.603,14.603,0.0,0.01363753,0.01363753,0.04091259,-40.123817113268146,-39.454124975,0.0
2mer-0+397,-0.0673494,4,-0.13469881,-39.58882379,4.700746e-05,15.415,14.663,14.663,0.0,-0.1346988,-0.1346988,-0.2020482,-40.25851591326815,-39.588823775,0.0
2mer-0+451,0.03086425,2,0.03086425,-39.55795955,4.69876e-05,15.81,14.665,14.665,0.0,0.03086425,0.03086425,0.09259275,-40.22765166326815,-39.557959525,0.0
2mer-0+456,0.03676237,2,0.03676237,-39.52119718,4.676079e-05,15.667,14.688,14.688,0.0,0.03676237,0.03676237,0.11028711000000001,-40.19088929326815,-39.521197155,0.0
2mer-0+430,0.01669012,2,0.01669012,-39.50450706,4.675385e-05,15.621,14.689,14.689,0.0,0.01669012,0.01669012,0.050070359999999994,-40.17419917326815,-39.504507035,0.0
2mer-0+434,-0.0369053,2,-0.0369053,-39.54141235,4.667044e-05,15.463,14.698,14.698,0.0,-0.0369053,-0.0369053,-0.1107159,-40.21110447326815,-39.541412335000004,0.0
2mer-0+495,0.02997794,2,0.02997794,-39.51143441,4.587358e-05,16.02,14.782,14.782,0.0,0.02997794,0.02997794,0.08993382,-40.18112653326815,-39.511434395,0.0
2mer-0+515,0.06321781,1,0.03160891,-39.47982551,4.571486e-05,15.791,14.8,14.8,0.0,0.031608905,0.031608905,0.18965343,-40.14951762826815,-39.47982549,0.0
2mer-0+447,0.00764818,2,0.00764818,-39.47217732,4.571486e-05,15.837,14.8,14.8,0.0,0.00764818,0.00764818,0.02294454,-40.14186944826815,-39.472177310000006,0.0
2mer-0+472,-0.01209363,4,-0.02418725,-39.49636458,4.56151e-05,15.789,14.81,14.81,0.0,-0.02418726,-0.02418726,-0.036280889999999996,-40.16605670826815,-39.496364570000004,0.0
2mer-0+398,0.02695398,4,0.05390796,-39.44245662,4.529249e-05,15.415,14.845,14.845,0.0,0.05390796,0.05390796,0.08086194,-40.112148748268154,-39.44245661000001,0.0
2mer-0+424,0.03940656,4,0.07881313,-39.36364349,4.526057e-05,16.236,14.849,14.849,0.0,0.07881312,0.07881312,0.11821968,-40.033335628268155,-39.36364349000001,0.0
2mer-0+423,0.02564846,4,0.05129693,-39.31234656,4.526057e-05,16.236,14.849,14.849,0.0,0.05129692,0.05129692,0.07694538000000001,-39.982038708268156,-39.31234657000001,0.0
2mer-0+396,0.04687843,2,0.04687843,-39.26546813,4.496458e-05,15.293,14.881,14.881,0.0,0.04687843,0.04687843,0.14063529,-39.93516027826816,-39.26546814000001,0.0
2mer-0+435,0.02891897,4,0.05783794,-39.20763019,4.480749e-05,16.223,14.899,14.899,0.0,0.05783794,0.05783794,0.08675690999999999,-39.87732233826816,-39.20763020000001,0.0
2mer-0+408,-0.0066867,4,-0.0133734,-39.22100359,4.478898e-05,16.257,14.901,14.901,0.0,-0.0133734,-0.0133734,-0.0200601,-39.89069573826816,-39.22100360000001,0.0
2mer-0+506,0.03639664,2,0.03639664,-39.18460695,4.475443e-05,15.644,14.905,14.905,0.0,0.03639664,0.03639664,0.10918992,-39.85429909826816,-39.18460696000001,0.0
2mer-0+413,-0.04135343,2,-0.04135343,-39.22596038,4.472951e-05,15.633,14.907,14.907,0.0,-0.04135343,-0.04135343,-0.12406028999999999,-39.89565252826816,-39.22596039000001,0.0
2mer-0+454,0.04312126,2,0.04312126,-39.18283911,4.464969e-05,15.878,14.916,14.916,0.0,0.04312126,0.04312126,0.12936378,-39.85253126826816,-39.18283913000001,0.0
2mer-0+476,-0.04442674,4,-0.08885347,-39.27169259,4.442443e-05,15.374,14.941,14.941,0.0,-0.08885348,-0.08885348,-0.13328022,-39.941384748268156,-39.27169261000001,0.0
2mer-0+457,-0.05322147,4,-0.10644295,-39.37813553,4.441824e-05,15.409,14.942,14.942,0.0,-0.10644294,-0.10644294,-0.15966441,-40.04782768826816,-39.37813555000001,0.0
2mer-0+525,-0.09321492,1,-0.04660746,-39.42474299,4.424896e-05,15.441,14.961,14.961,0.0,-0.04660746,-0.04660746,-0.27964476000000005,-40.094435148268154,-39.42474301000001,0.0
2mer-0+465,-0.00266855,2,-0.00266855,-39.42741154,4.4038e-05,16.258,14.985,14.985,0.0,-0.00266855,-0.00266855,-0.00800565,-40.09710369826816,-39.42741156000001,0.0
2mer-0+536,0.06202648,1,0.03101324,-39.3963983,4.4038e-05,16.214,14.985,14.985,0.0,0.03101324,0.03101324,0.18607944,-40.06609045826816,-39.39639832000001,0.0
2mer-0+483,0.03907637,2,0.03907637,-39.35732193,4.358534e-05,16.645,15.037,15.037,0.0,0.03907637,0.03907637,0.11722911,-40.02701408826816,-39.35732195000001,0.0
2mer-0+459,-0.02698704,4,-0.05397408,-39.41129601,4.289868e-05,15.869,15.117,15.117,0.0,-0.05397408,-0.05397408,-0.08096112,-40.08098816826816,-39.41129603000002,0.0
2mer-0+425,0.01506836,2,0.01506836,-39.39622766,4.285315e-05,15.69,15.122,15.122,0.0,0.01506836,0.01506836,0.045205079999999995,-40.06591980826816,-39.396227670000016,0.0
2mer-0+516,-0.01273704,2,-0.01273704,-39.40896469,4.279382e-05,15.848,15.129,15.129,0.0,-0.01273704,-0.01273704,-0.03821112,-40.07865684826816,-39.408964710000014,0.0
2mer-0+450,-0.01447801,2,-0.01447801,-39.4234427,4.277684e-05,15.916,15.131,15.131,0.0,-0.01447801,-0.01447801,-0.04343403,-40.09313485826816,-39.42344272000001,0.0
2mer-0+412,-0.0263478,2,-0.0263478,-39.4497905,4.275275e-05,15.883,15.134,15.134,0.0,-0.0263478,-0.0263478,-0.0790434,-40.11948265826816,-39.449790520000015,0.0
2mer-0+467,-0.04216283,2,-0.04216283,-39.49195333,4.271426e-05,15.679,15.138,15.138,0.0,-0.04216283,-0.04216283,-0.12648849,-40.161645488268164,-39.49195335000002,0.0
2mer-0+441,0.03714374,2,0.03714374,-39.45480959,4.26546e-05,16.088,15.145,15.145,0.0,0.03714374,0.03714374,0.11143122,-40.124501748268166,-39.45480961000002,0.0
2mer-0+464,-0.01898494,4,-0.03796988,-39.49277946,4.256312e-05,15.409,15.156,15.156,0.0,-0.03796988,-0.03796988,-0.056954819999999996,-40.162471628268165,-39.49277949000002,0.0
2mer-0+458,0.01928108,2,0.01928108,-39.47349838,4.231749e-05,15.249,15.185,15.185,0.0,0.01928108,0.01928108,0.05784324,-40.143190548268166,-39.47349841000002,0.0
2mer-0+466,-0.04726512,2,-0.04726512,-39.5207635,4.181565e-05,15.64,15.246,15.246,0.0,-0.04726512,-0.04726512,-0.14179536,-40.190455668268164,-39.52076353000002,0.0
2mer-0+494,-0.04577075,2,-0.04577075,-39.56653425,4.16147e-05,15.856,15.27,15.27,0.0,-0.04577075,-0.04577075,-0.13731225,-40.23622641826817,-39.56653428000002,0.0
2mer-0+489,0.03148463,1,0.01574231,-39.55079194,4.160551e-05,15.856,15.272,15.272,0.0,0.015742315,0.015742315,0.09445389,-40.22048410326817,-39.55079196500002,0.0
2mer-0+460,0.0428218,4,0.0856436,-39.46514833,4.068752e-05,15.869,15.386,15.386,0.0,0.0856436,0.0856436,0.1284654,-40.13484050326817,-39.465148365000026,0.0
2mer-0+437,0.00656927,2,0.00656927,-39.45857907,4.051389e-05,15.927,15.408,15.408,0.0,0.00656927,0.00656927,0.01970781,-40.12827123326817,-39.458579095000026,0.0
2mer-0+500,0.029549,2,0.029549,-39.42903007,3.931025e-05,15.946,15.563,15.563,0.0,0.029549,0.029549,0.088647,-40.09872223326817,-39.42903009500002,0.0
2mer-0+523,0.02347893,2,0.02347893,-39.40555114,3.913624e-05,16.872,15.586,15.586,0.0,0.02347893,0.02347893,0.07043679,-40.07524330326817,-39.40555116500002,0.0
2mer-0+485,0.02577761,2,0.02577761,-39.37977353,3.912147e-05,16.883,15.588,15.588,0.0,0.02577761,0.02577761,0.07733282999999999,-40.04946569326817,-39.37977355500002,0.0
2mer-0+554,0.03682732,2,0.03682732,-39.34294621,3.868109e-05,16.467,15.647,15.647,0.0,0.03682732,0.03682732,0.11048195999999999,-40.01263837326817,-39.34294623500002,0.0
2mer-0+510,0.01367748,2,0.01367748,-39.32926873,3.867165e-05,16.543,15.648,15.648,0.0,0.01367748,0.01367748,0.04103244,-39.99896089326817,-39.32926875500002,0.0
2mer-0+463,-0.04550676,2,-0.04550676,-39.37477549,3.841358e-05,16.501,15.683,15.683,0.0,-0.04550676,-0.04550676,-0.13652028,-40.04446765326817,-39.374775515000024,0.0
2mer-0+529,0.06421764,1,0.03210882,-39.34266667,3.785758e-05,15.972,15.76,15.76,0.0,0.03210882,0.03210882,0.19265292,-40.01235883326817,-39.34266669500003,0.0
2mer-0+530,-0.02257485,2,-0.02257485,-39.36524153,3.766715e-05,16.486,15.786,15.786,0.0,-0.02257485,-0.02257485,-0.06772455,-40.03493368326817,-39.365241545000025,0.0
2mer-0+484,0.0320148,2,0.0320148,-39.33322672,3.731661e-05,16.155,15.836,15.836,0.0,0.0320148,0.0320148,0.0960444,-40.00291888326817,-39.333226745000026,0.0
2mer-0+486,-0.002918,2,-0.002918,-39.33614472,3.722396e-05,16.347,15.849,15.849,0.0,-0.002918,-0.002918,-0.008754,-40.005836883268174,-39.33614474500003,0.0
2mer-0+610,0.01390031,2,0.01390031,-39.32224441,3.721243e-05,16.478,15.85,15.85,0.0,0.01390031,0.01390031,0.041700930000000004,-39.99193657326818,-39.32224443500003,0.0
2mer-0+580,0.01850665,2,0.01850665,-39.30373777,3.719533e-05,16.873,15.853,15.853,0.0,0.01850665,0.01850665,0.05551995,-39.97342992326818,-39.30373778500003,0.0
2mer-0+501,0.03740281,2,0.03740281,-39.26633495,3.718987e-05,16.554,15.854,15.854,0.0,0.03740281,0.03740281,0.11220843,-39.936027113268175,-39.26633497500003,0.0
2mer-0+481,-0.01236549,2,-0.01236549,-39.27870045,3.715464e-05,16.906,15.859,15.859,0.0,-0.01236549,-0.01236549,-0.03709647,-39.948392603268175,-39.27870046500003,0.0
2mer-0+548,-0.00524508,2,-0.00524508,-39.28394553,3.708567e-05,16.709,15.868,15.868,0.0,-0.00524508,-0.00524508,-0.01573524,-39.95363768326818,-39.28394554500003,0.0
2mer-0+594,-0.00061438,2,-0.00061438,-39.28455991,3.661403e-05,16.664,15.936,15.936,0.0,-0.00061438,-0.00061438,-0.00184314,-39.95425206326818,-39.28455992500003,0.0
2mer-0+533,-0.00171845,2,-0.00171845,-39.28627836,3.660094e-05,16.729,15.938,15.938,0.0,-0.00171845,-0.00171845,-0.00515535,-39.95597051326818,-39.28627837500003,0.0
2mer-0+527,-0.04498064,2,-0.04498064,-39.331259,3.625536e-05,16.522,15.989,15.989,0.0,-0.04498064,-0.04498064,-0.13494192,-40.000951153268176,-39.33125901500003,0.0
2mer-0+602,0.00752175,2,0.00752175,-39.32373725,3.60727e-05,16.844,16.016,16.016,0.0,0.00752175,0.00752175,0.02256525,-39.99342940326817,-39.32373726500003,0.0
2mer-0+540,-0.01623219,2,-0.01623219,-39.33996944,3.605994e-05,16.908,16.017,16.017,0.0,-0.01623219,-0.01623219,-0.04869657,-40.00966159326817,-39.33996945500002,0.0
2mer-0+583,-0.01489051,2,-0.01489051,-39.35485995,3.602395e-05,17.062,16.023,16.023,0.0,-0.01489051,-0.01489051,-0.04467153,-40.02455210326817,-39.354859965000024,0.0
2mer-0+542,-0.03302138,2,-0.03302138,-39.38788133,3.600989e-05,16.697,16.025,16.025,0.0,-0.03302138,-0.03302138,-0.09906414000000001,-40.05757348326817,-39.387881345000025,0.0
2mer-0+551,-0.01575242,4,-0.03150484,-39.41938617,3.584227e-05,16.668,16.05,16.05,0.0,-0.03150484,-0.03150484,-0.047257259999999995,-40.08907832326817,-39.41938618500002,0.0
2mer-0+553,-0.0191213,2,-0.0191213,-39.43850747,3.562089e-05,16.948,16.083,16.083,0.0,-0.0191213,-0.0191213,-0.0573639,-40.10819962326817,-39.438507485000024,0.0
2mer-0+503,0.05494824,4,0.10989648,-39.32861098,3.547158e-05,16.356,16.106,16.106,0.0,0.10989648,0.10989648,0.16484472,-39.99830314326817,-39.32861100500002,0.0
2mer-0+601,-0.02656229,1,-0.01328115,-39.34189213,3.542806e-05,16.486,16.112,16.112,0.0,-0.013281145,-0.013281145,-0.07968686999999999,-40.01158428826817,-39.34189215000002,0.0
2mer-0+593,-0.05824485,2,-0.05824485,-39.40013698,3.522896e-05,16.914,16.142,16.142,0.0,-0.05824485,-0.05824485,-0.17473455,-40.06982913826817,-39.40013700000002,0.0
2mer-0+552,0.0269142,4,0.05382839,-39.34630858,3.52262e-05,16.668,16.143,16.143,0.0,0.0538284,0.0538284,0.0807426,-40.01600073826817,-39.34630860000002,0.0
2mer-0+531,-0.00485855,4,-0.00971709,-39.35602568,3.48872e-05,17.285,16.195,16.195,0.0,-0.0097171,-0.0097171,-0.014575649999999999,-40.02571783826817,-39.356025700000025,0.0
2mer-0+532,0.0305448,4,0.06108961,-39.29493607,3.48872e-05,17.285,16.195,16.195,0.0,0.0610896,0.0610896,0.0916344,-39.96462823826817,-39.29493610000002,0.0
2mer-0+623,0.01126272,2,0.01126272,-39.28367335,3.46988e-05,17.082,16.224,16.224,0.0,0.01126272,0.01126272,0.03378816,-39.95336551826817,-39.283673380000025,0.0
2mer-0+556,0.01049548,2,0.01049548,-39.27317787,3.468684e-05,17.145,16.226,16.226,0.0,0.01049548,0.01049548,0.03148644,-39.94287003826817,-39.27317790000002,0.0
2mer-0+603,-0.04847502,2,-0.04847502,-39.32165288,3.454667e-05,16.668,16.248,16.248,0.0,-0.04847502,-0.04847502,-0.14542506,-39.991345058268166,-39.32165292000002,0.0
2mer-0+526,0.04461691,4,0.08923381,-39.23241907,3.436069e-05,16.359,16.277,16.277,0.0,0.08923382,0.08923382,0.13385073,-39.90211123826817,-39.23241910000002,0.0
2mer-0+659,-0.01832153,2,-0.01832153,-39.2507406,3.434629e-05,16.884,16.28,16.28,0.0,-0.01832153,-0.01832153,-0.054964589999999994,-39.92043276826817,-39.250740630000024,0.0
2mer-0+668,0.01941738,2,0.01941738,-39.23132321,3.432902e-05,17.055,16.282,16.282,0.0,0.01941738,0.01941738,0.05825214000000001,-39.90101538826817,-39.231323250000024,0.0
2mer-0+544,0.01945837,2,0.01945837,-39.21186484,3.432655e-05,16.959,16.283,16.283,0.0,0.01945837,0.01945837,0.058375109999999994,-39.88155701826817,-39.21186488000002,0.0
2mer-0+543,-0.01196616,2,-0.01196616,-39.223831,3.430725e-05,16.927,16.286,16.286,0.0,-0.01196616,-0.01196616,-0.035898479999999997,-39.89352317826817,-39.22383104000002,0.0
2mer-0+528,0.01752958,2,0.01752958,-39.20630142,3.429862e-05,17.118,16.287,16.287,0.0,0.01752958,0.01752958,0.052588739999999995,-39.87599359826817,-39.20630146000002,0.0
2mer-0+570,0.06291473,1,0.03145736,-39.17484405,3.420152e-05,16.391,16.302,16.302,0.0,0.031457365,0.031457365,0.18874419,-39.844536233268165,-39.17484409500002,0.0
2mer-0+653,-0.05787366,2,-0.05787366,-39.23271772,3.396965e-05,16.893,16.339,16.339,0.0,-0.05787366,-0.05787366,-0.17362098,-39.902409893268164,-39.23271775500002,0.0
2mer-0+596,0.00505938,2,0.00505938,-39.22765834,3.38649e-05,17.093,16.356,16.356,0.0,0.00505938,0.00505938,0.01517814,-39.897350513268165,-39.22765837500002,0.0
2mer-0+607,0.00232392,2,0.00232392,-39.22533441,3.378563e-05,17.296,16.369,16.369,0.0,0.00232392,0.00232392,0.0069717600000000005,-39.89502659326816,-39.22533445500002,0.0
